files,labels,preds,ablated_scene_preds,audio_tags_org,audio_tags_ablated
audio/tram-stockholm-283-8546-a.wav,tram,tram,"['tram', 'bus', 'park', 'park', 'metro', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'tram', 'bus', 'tram']","['Vehicle', 'Car', 'Rumble', 'Zipper (clothing)']","[['Zipper (clothing)', 'Animal', 'Domestic animals, pets', 'Mouse'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets'], ['Animal', 'Mouse', 'Domestic animals, pets'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets', 'Mouse'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets', 'Dog'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets', 'Dog'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets', 'Dog'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets', 'Dog'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets'], ['Zipper (clothing)', 'Animal'], ['Zipper (clothing)', 'Animal'], ['Zipper (clothing)', 'Animal', 'Domestic animals, pets']]"
audio/tram-stockholm-283-8547-a.wav,tram,tram,"['tram', 'park', 'park', 'metro_station', 'metro', 'metro_station', 'bus', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'metro_station', 'bus', 'bus', 'tram']","['Vehicle', 'Car', 'Rumble', 'Bus']","[['Vehicle'], ['Vehicle', 'Train'], ['Vehicle', 'Rumble', 'Car', 'Gong'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle'], ['Vehicle', 'Car'], ['Vehicle', 'Car'], ['Vehicle', 'Car'], ['Vehicle', 'Car'], ['Vehicle'], ['Vehicle'], ['Vehicle', 'Car']]"
audio/tram-stockholm-283-8549-a.wav,tram,tram,"['bus', 'tram', 'tram', 'metro_station', 'bus', 'metro_station', 'bus', 'bus', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'tram']","['Speech', 'Vehicle', 'Rumble', 'Field recording', 'Car']","[['Speech', 'Vehicle', 'Female speech, woman speaking'], ['Speech', 'Vehicle', 'Rumble', 'Field recording'], ['Speech', 'Rumble', 'Vehicle', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording', 'Outside, urban or manmade'], ['Speech', 'Rumble', 'Vehicle', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Field recording', 'Rumble', 'Female speech, woman speaking', 'Car', 'Narration, monologue'], ['Speech', 'Vehicle', 'Field recording', 'Rumble', 'Car', 'Female speech, woman speaking', 'Narration, monologue'], ['Speech', 'Vehicle', 'Rumble', 'Field recording', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Field recording', 'Car'], ['Speech', 'Vehicle', 'Field recording', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Field recording', 'Car']]"
audio/tram-stockholm-283-8550-a.wav,tram,tram,"['tram', 'tram', 'tram', 'park', 'park', 'park', 'bus', 'bus', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'tram']","['Vehicle', 'Car', 'Rumble']","[['Vehicle'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Field recording'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Field recording']]"
audio/tram-stockholm-283-8551-a.wav,tram,tram,"['bus', 'bus', 'park', 'park', 'metro', 'park', 'park', 'park', 'park', 'park', 'metro_station', 'park', 'park', 'bus', 'bus', 'tram']","['Cupboard open or close', 'Sliding door', 'Vehicle', 'Door']","[['Sliding door', 'Door', 'Cupboard open or close'], ['Sliding door', 'Door', 'Cupboard open or close'], ['Cupboard open or close', 'Sliding door', 'Door', 'Animal'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door', 'Animal'], ['Sliding door', 'Cupboard open or close', 'Door'], ['Sliding door', 'Cupboard open or close', 'Door'], ['Sliding door', 'Cupboard open or close', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Cupboard open or close', 'Sliding door', 'Door'], ['Sliding door', 'Cupboard open or close', 'Door', 'Animal']]"
audio/tram-stockholm-283-8552-a.wav,tram,tram,"['tram', 'tram', 'tram', 'tram', 'tram', 'metro_station', 'bus', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'metro_station', 'bus', 'bus', 'tram']","['Vehicle', 'Car', 'Rumble', 'Outside, urban or manmade', 'Field recording', 'Motor vehicle (road)']","[['Vehicle', 'Train'], ['Vehicle', 'Rumble', 'Car', 'Train'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Motor vehicle (road)', 'Outside, urban or manmade'], ['Vehicle', 'Rumble', 'Car', 'Motor vehicle (road)', 'Outside, urban or manmade'], ['Vehicle', 'Rumble', 'Car', 'Motor vehicle (road)', 'Outside, urban or manmade'], ['Vehicle', 'Rumble', 'Car', 'Motor vehicle (road)', 'Outside, urban or manmade'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Car', 'Rumble', 'Motor vehicle (road)'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Car', 'Rumble', 'Motor vehicle (road)'], ['Vehicle', 'Car', 'Rumble', 'Field recording'], ['Vehicle', 'Rumble', 'Car', 'Field recording'], ['Vehicle', 'Car', 'Rumble']]"
audio/tram-stockholm-283-8553-a.wav,tram,tram,"['tram', 'bus', 'bus', 'bus', 'bus', 'bus', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'bus', 'bus', 'tram']","['Vehicle', 'Rumble', 'Car']","[['Inside, small room'], ['Vehicle', 'Rumble', 'Car'], ['Rumble', 'Vehicle', 'Car'], ['Rumble', 'Vehicle', 'Car'], ['Rumble', 'Vehicle', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Rumble', 'Vehicle'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble'], ['Rumble', 'Vehicle', 'Car']]"
audio/tram-stockholm-283-8554-a.wav,tram,tram,"['tram', 'tram', 'tram', 'metro', 'bus', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'tram']","['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording']","[['Speech', 'Vehicle', 'Female speech, woman speaking'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Rumble', 'Vehicle', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Field recording', 'Train', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording'], ['Speech', 'Vehicle', 'Rumble', 'Field recording', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording']]"
audio/tram-stockholm-283-8556-a.wav,tram,tram,"['tram', 'tram', 'park', 'park', 'metro', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'bus', 'bus', 'tram']","['Speech', 'Vehicle', 'Rumble', 'Car', 'Bus']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Rumble', 'Vehicle', 'Inside, small room', 'Car', 'Music'], ['Speech', 'Rumble', 'Vehicle', 'Inside, small room', 'Music'], ['Speech', 'Rumble', 'Vehicle', 'Music', 'Inside, small room', 'Car'], ['Speech', 'Rumble', 'Music', 'Vehicle', 'Inside, small room', 'Car'], ['Speech', 'Vehicle', 'Car', 'Music', 'Rumble'], ['Speech', 'Vehicle', 'Rumble', 'Music', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Music', 'Car'], ['Speech', 'Music', 'Vehicle', 'Rumble', 'Inside, small room'], ['Speech', 'Vehicle', 'Music', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Field recording']]"
audio/tram-stockholm-283-8557-a.wav,tram,tram,"['tram', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'metro_station', 'park', 'park', 'bus', 'bus', 'tram']","['Vehicle', 'Car', 'Rumble', 'Speech', 'Field recording', 'Outside, urban or manmade', 'Motor vehicle (road)']","[['Insect', 'Fly, housefly', 'Bee, wasp, etc.'], ['Vehicle', 'Insect', 'Fly, housefly'], ['Vehicle', 'Rumble', 'Car', 'Speech'], ['Rumble', 'Vehicle', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Speech', 'Car'], ['Vehicle', 'Rumble', 'Speech'], ['Speech', 'Vehicle'], ['Vehicle', 'Car', 'Rumble', 'Speech'], ['Vehicle', 'Speech', 'Car'], ['Vehicle', 'Rumble'], ['Vehicle', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car']]"
audio/tram-stockholm-283-8558-a.wav,tram,tram,"['bus', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'tram']","['Vehicle', 'Car', 'Field recording', 'Aircraft']","[['Silence'], ['Silence', 'Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle', 'Silence'], ['Vehicle'], ['Vehicle'], ['Vehicle', 'Silence'], ['Vehicle', 'Silence'], ['Vehicle', 'Silence'], ['Silence', 'Vehicle'], ['Silence', 'Vehicle'], ['Silence', 'Vehicle'], ['Silence', 'Vehicle'], ['Silence', 'Vehicle']]"
audio/tram-stockholm-283-8560-a.wav,tram,tram,"['bus', 'tram', 'park', 'park', 'bus', 'park', 'bus', 'park', 'metro_station', 'metro_station', 'metro_station', 'park', 'bus', 'bus', 'bus', 'tram']","['Vehicle', 'Car', 'Rumble', 'Music', 'Outside, urban or manmade', 'Field recording']","[['Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon'], ['Vehicle', 'Car', 'Music', 'Rumble'], ['Vehicle', 'Rumble', 'Car', 'Outside, urban or manmade'], ['Vehicle', 'Rumble', 'Car', 'Music', 'Outside, urban or manmade', 'Outside, rural or natural'], ['Vehicle', 'Car', 'Rumble', 'Outside, urban or manmade', 'Outside, rural or natural', 'Motor vehicle (road)'], ['Vehicle', 'Car', 'Rumble', 'Music', 'Outside, rural or natural', 'Outside, urban or manmade'], ['Vehicle', 'Car', 'Rumble', 'Motor vehicle (road)', 'Outside, rural or natural', 'Outside, urban or manmade'], ['Vehicle', 'Car', 'Rumble', 'Music', 'Motor vehicle (road)', 'Outside, rural or natural'], ['Vehicle', 'Car', 'Rumble', 'Music', 'Motor vehicle (road)', 'Outside, urban or manmade'], ['Vehicle', 'Car', 'Music', 'Rumble', 'Outside, rural or natural', 'Speech', 'Outside, urban or manmade'], ['Vehicle', 'Music', 'Rumble', 'Car'], ['Vehicle', 'Car', 'Rumble', 'Music', 'Motor vehicle (road)'], ['Vehicle', 'Car', 'Rumble', 'Music'], ['Vehicle', 'Car', 'Rumble', 'Music'], ['Vehicle', 'Car', 'Rumble', 'Music', 'Field recording', 'Outside, urban or manmade']]"
audio/tram-stockholm-283-8561-a.wav,tram,tram,"['bus', 'tram', 'tram', 'tram', 'tram', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'tram']","['Rumble', 'Music', 'Vehicle', 'Car']","[['Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon'], ['Train', 'Vehicle', 'Music', 'Rumble', 'Rail transport', 'Railroad car, train wagon', 'Whale vocalization'], ['Rumble', 'Vehicle', 'Car'], ['Rumble', 'Vehicle', 'Music', 'Car'], ['Rumble', 'Music', 'Vehicle', 'Whale vocalization', 'Car'], ['Music', 'Rumble', 'Vehicle', 'Whale vocalization'], ['Rumble', 'Vehicle', 'Music', 'Car'], ['Music', 'Rumble', 'Vehicle'], ['Music', 'Vehicle', 'Rumble', 'Car'], ['Music', 'Vehicle', 'Rumble'], ['Music', 'Rumble', 'Whale vocalization', 'Vehicle'], ['Music', 'Rumble', 'Vehicle'], ['Rumble', 'Music', 'Vehicle', 'Train'], ['Vehicle', 'Rumble', 'Music', 'Train'], ['Vehicle', 'Rumble', 'Music', 'Car', 'Train']]"
audio/tram-stockholm-283-8563-a.wav,tram,tram,"['tram', 'park', 'park', 'park', 'metro', 'park', 'metro', 'park', 'park', 'metro_station', 'metro_station', 'park', 'park', 'bus', 'bus', 'tram']","['Speech', 'Vehicle', 'Bus']","[['Speech', 'Female speech, woman speaking'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
audio/tram-stockholm-283-8564-a.wav,tram,tram,"['tram', 'bus', 'park', 'park', 'park', 'park', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'park', 'park', 'bus', 'bus', 'tram']","['Microwave oven', 'Vehicle', 'Car', 'Bus', 'Motor vehicle (road)']","[['Microwave oven', 'Beep, bleep', 'Inside, small room'], ['Microwave oven', 'Beep, bleep', 'Inside, small room'], ['Microwave oven', 'Beep, bleep', 'Inside, small room', 'Vehicle'], ['Microwave oven', 'Beep, bleep', 'Inside, small room'], ['Microwave oven', 'Inside, small room', 'Beep, bleep'], ['Microwave oven', 'Inside, small room', 'Beep, bleep'], ['Microwave oven', 'Inside, small room', 'Beep, bleep'], ['Inside, small room', 'Vehicle'], ['Microwave oven', 'Inside, small room', 'Beep, bleep'], ['Microwave oven', 'Inside, small room', 'Beep, bleep'], ['Microwave oven', 'Inside, small room', 'Beep, bleep'], ['Microwave oven', 'Beep, bleep', 'Inside, small room'], ['Microwave oven', 'Beep, bleep', 'Inside, small room'], ['Microwave oven', 'Beep, bleep', 'Inside, small room'], ['Microwave oven', 'Beep, bleep', 'Inside, small room']]"
audio/tram-stockholm-283-8566-a.wav,tram,tram,"['bus', 'tram', 'metro', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'tram']","['Vehicle', 'Train', 'Field recording', 'Car', 'Rail transport', 'Railroad car, train wagon']","[['Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon'], ['Vehicle', 'Train', 'Rail transport', 'Railroad car, train wagon', 'Rumble'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Field recording', 'Train'], ['Vehicle', 'Rumble', 'Car', 'Train', 'Field recording'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Field recording'], ['Vehicle', 'Field recording', 'Car', 'Rumble'], ['Vehicle', 'Train', 'Car', 'Field recording'], ['Vehicle', 'Field recording', 'Car', 'Train'], ['Vehicle', 'Train', 'Field recording', 'Car'], ['Vehicle', 'Train', 'Field recording', 'Railroad car, train wagon', 'Car'], ['Vehicle', 'Train', 'Field recording', 'Railroad car, train wagon', 'Rail transport', 'Car'], ['Vehicle', 'Train', 'Field recording', 'Railroad car, train wagon', 'Rail transport'], ['Vehicle', 'Train', 'Field recording', 'Railroad car, train wagon', 'Rail transport', 'Car']]"
audio/tram-stockholm-283-8569-a.wav,tram,tram,"['tram', 'bus', 'park', 'park', 'park', 'park', 'park', 'tram', 'metro_station', 'metro_station', 'metro_station', 'park', 'park', 'tram', 'bus', 'tram']","['Vehicle', 'Car', 'Bus']","[['Animal', 'Mouse', 'Domestic animals, pets'], ['Animal', 'Domestic animals, pets', 'Vehicle'], ['Vehicle', 'Animal'], ['Vehicle', 'Animal'], ['Animal', 'Vehicle', 'Domestic animals, pets', 'Mouse', 'Dog', 'Rodents, rats, mice'], ['Animal', 'Vehicle', 'Domestic animals, pets', 'Mouse'], ['Animal', 'Domestic animals, pets', 'Dog', 'Vehicle'], ['Animal', 'Domestic animals, pets', 'Vehicle', 'Mouse'], ['Animal'], ['Animal', 'Domestic animals, pets', 'Mouse'], ['Animal', 'Domestic animals, pets'], ['Animal', 'Domestic animals, pets', 'Dog', 'Mouse'], ['Animal'], ['Animal', 'Domestic animals, pets'], ['Animal', 'Domestic animals, pets']]"
audio/tram-stockholm-283-8570-a.wav,tram,tram,"['tram', 'tram', 'park', 'metro_station', 'metro_station', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'tram']","['Rumble', 'Vehicle', 'Car', 'Motor vehicle (road)']","[['Vehicle'], ['Rumble', 'Vehicle', 'Car'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car', 'Motor vehicle (road)'], ['Vehicle', 'Rumble', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car', 'Music'], ['Rumble', 'Vehicle', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Motor vehicle (road)']]"
audio/tram-stockholm-283-8571-a.wav,tram,tram,"['bus', 'tram', 'tram', 'metro_station', 'bus', 'metro_station', 'bus', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'tram']","['Vehicle', 'Rumble', 'Car']","[['Vehicle'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Music', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car', 'Music'], ['Vehicle', 'Rumble', 'Car', 'Music'], ['Vehicle', 'Music', 'Car', 'Rumble'], ['Vehicle', 'Rumble', 'Car', 'Music'], ['Vehicle', 'Rumble', 'Car', 'Music'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle', 'Rumble', 'Car']]"
audio/tram-stockholm-283-8573-a.wav,tram,tram,"['tram', 'bus', 'park', 'park', 'park', 'park', 'park', 'park', 'metro_station', 'metro_station', 'metro_station', 'park', 'metro_station', 'metro_station', 'metro_station', 'tram']","['Vehicle', 'Car', 'Boat, Water vehicle', 'Ship']","[[], [], ['Vehicle'], ['Vehicle', 'Animal'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle'], [], [], [], [], ['Vehicle']]"
audio/tram-stockholm-283-8574-a.wav,tram,tram,"['bus', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'bus', 'park', 'tram']","['Vehicle', 'Rumble', 'Car', 'Field recording']","[[], ['Vehicle', 'Creak'], ['Vehicle', 'Rumble'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle', 'Rumble', 'Car'], ['Vehicle'], ['Vehicle', 'Car', 'Rumble'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle'], ['Vehicle', 'Creak'], ['Vehicle'], ['Vehicle']]"
audio/tram-stockholm-284-8575-a.wav,tram,tram,"['bus', 'park', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro', 'metro_station', 'metro_station', 'metro_station', 'park', 'park', 'bus', 'street_traffic', 'public_square']","['Speech', 'Vehicle', 'Bus', 'Train', 'Car']","[['Speech', 'Animal', 'Vehicle'], ['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Horse'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle', 'Animal'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Animal']]"
audio/tram-stockholm-284-8577-a.wav,tram,tram,"['tram', 'bus', 'park', 'metro', 'metro', 'metro', 'metro', 'tram', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'bus', 'tram']","['Speech', 'Vehicle', 'Bus', 'Truck', 'Car']","[['Speech', 'Vehicle', 'Reversing beeps', 'Truck'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck'], ['Vehicle', 'Speech', 'Reversing beeps', 'Truck', 'Bus'], ['Vehicle', 'Speech', 'Reversing beeps', 'Truck', 'Car', 'Bus'], ['Vehicle', 'Speech', 'Reversing beeps', 'Truck', 'Bus'], ['Vehicle', 'Speech', 'Reversing beeps', 'Truck', 'Bus', 'Car'], ['Vehicle', 'Speech', 'Reversing beeps', 'Truck', 'Bus', 'Car'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck', 'Bus'], ['Speech', 'Vehicle', 'Reversing beeps', 'Bus', 'Truck'], ['Speech', 'Vehicle', 'Reversing beeps', 'Bus', 'Truck'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck', 'Bus'], ['Speech', 'Vehicle', 'Reversing beeps', 'Bus', 'Truck'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck', 'Bus'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck', 'Bus'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck', 'Bus']]"
audio/tram-stockholm-284-8578-a.wav,tram,tram,"['tram', 'bus', 'metro', 'metro', 'metro', 'metro', 'metro', 'tram', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'bus', 'metro_station', 'metro']","['Speech', 'Vehicle', 'Bus', 'Car']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck'], ['Speech', 'Vehicle', 'Reversing beeps'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Reversing beeps', 'Truck'], ['Speech', 'Vehicle', 'Truck', 'Reversing beeps', 'Car'], ['Speech', 'Vehicle', 'Reversing beeps'], ['Speech', 'Vehicle', 'Reversing beeps'], ['Speech', 'Vehicle', 'Reversing beeps'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Reversing beeps'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Reversing beeps']]"
audio/tram-stockholm-284-8579-a.wav,tram,tram,"['bus', 'bus', 'bus', 'park', 'metro', 'park', 'park', 'tram', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station', 'metro_station']","['Speech', 'Vehicle', 'Car', 'Bus', 'Music', 'Rumble']","[['Speech', 'Vehicle'], ['Speech', 'Vehicle', 'Car', 'Rumble', 'Music'], ['Speech', 'Vehicle', 'Car', 'Rumble', 'Outside, urban or manmade'], ['Speech', 'Vehicle', 'Rumble', 'Car', 'Outside, urban or manmade', 'Motor vehicle (road)'], ['Speech', 'Vehicle', 'Car', 'Rumble', 'Bus'], ['Speech', 'Vehicle', 'Car', 'Rumble', 'Outside, urban or manmade'], ['Vehicle', 'Speech', 'Car', 'Rumble', 'Music'], ['Speech', 'Vehicle', 'Car', 'Rumble', 'Music', 'Bus'], ['Speech', 'Vehicle', 'Car', 'Music', 'Bus'], ['Speech', 'Vehicle', 'Car', 'Bus'], ['Speech', 'Vehicle', 'Car', 'Bus', 'Music'], ['Speech', 'Vehicle', 'Car', 'Bus', 'Music'], ['Speech', 'Vehicle', 'Car', 'Bus', 'Music'], ['Speech', 'Vehicle', 'Car', 'Bus'], ['Speech', 'Vehicle', 'Car', 'Bus', 'Rumble']]"
audio/tram-stockholm-284-8581-a.wav,tram,tram,"['tram', 'park', 'park', 'park', 'metro', 'metro', 'metro', 'metro', 'metro', 'park', 'park', 'park', 'park', 'park', 'park', 'tram']","['Vehicle', 'Speech', 'Bus', 'Sliding door', 'Car', 'Train', 'Power windows, electric windows', 'Door', 'Rail transport']","[['Speech', 'Vehicle', 'Sliding door', 'Door'], ['Speech', 'Vehicle', 'Sliding door', 'Door', 'Truck'], ['Speech', 'Vehicle', 'Sliding door', 'Door', 'Bus'], ['Speech', 'Vehicle', 'Sliding door', 'Door', 'Bus'], ['Speech', 'Vehicle', 'Power windows, electric windows', 'Sliding door', 'Bus', 'Car', 'Door'], ['Speech', 'Vehicle', 'Power windows, electric windows', 'Car', 'Sliding door', 'Door'], ['Speech', 'Vehicle', 'Sliding door', 'Power windows, electric windows', 'Door', 'Car'], ['Speech', 'Vehicle', 'Sliding door', 'Power windows, electric windows', 'Door', 'Train'], ['Speech', 'Vehicle', 'Power windows, electric windows', 'Sliding door', 'Door', 'Bus', 'Car'], ['Speech', 'Sliding door', 'Vehicle', 'Door', 'Power windows, electric windows'], ['Speech', 'Vehicle', 'Sliding door', 'Door', 'Power windows, electric windows'], ['Speech', 'Vehicle', 'Sliding door', 'Power windows, electric windows', 'Door', 'Bus'], ['Speech', 'Vehicle', 'Sliding door', 'Door', 'Power windows, electric windows', 'Bus'], ['Speech', 'Vehicle', 'Sliding door', 'Door', 'Power windows, electric windows', 'Bus'], ['Speech', 'Vehicle', 'Sliding door', 'Power windows, electric windows', 'Door', 'Bus']]"
